date,titleSlug,questionFrontendId,title,difficulty,acRate
2024-05-01,reverse-prefix-of-word,2000,Reverse Prefix of Word,Easy,86.2
2024-05-02,largest-positive-integer-that-exists-with-its-negative,2441,Largest Positive Integer That Exists With Its Negative,Easy,75.1
2024-05-03,compare-version-numbers,165,Compare Version Numbers,Medium,41.0
2024-05-04,boats-to-save-people,881,Boats to Save People,Medium,59.4
2024-05-05,delete-node-in-a-linked-list,237,Delete Node in a Linked List,Medium,80.2
2024-05-06,remove-nodes-from-linked-list,2487,Remove Nodes From Linked List,Medium,74.4
2024-05-07,double-a-number-represented-as-a-linked-list,2816,Double a Number Represented as a Linked List,Medium,61.6
2024-05-08,relative-ranks,506,Relative Ranks,Easy,71.8
2024-05-09,maximize-happiness-of-selected-children,3075,Maximize Happiness of Selected Children,Medium,55.1
2024-05-10,k-th-smallest-prime-fraction,786,K-th Smallest Prime Fraction,Medium,68.1
2024-05-11,minimum-cost-to-hire-k-workers,857,Minimum Cost to Hire K Workers,Hard,63.4
2024-05-12,largest-local-values-in-a-matrix,2373,Largest Local Values in a Matrix,Easy,88.1
2024-05-13,score-after-flipping-matrix,861,Score After Flipping Matrix,Medium,80.4
2024-05-14,path-with-maximum-gold,1219,Path with Maximum Gold,Medium,68.0
2024-05-15,find-the-safest-path-in-a-grid,2812,Find the Safest Path in a Grid,Medium,49.1
2024-05-16,evaluate-boolean-binary-tree,2331,Evaluate Boolean Binary Tree,Easy,82.9
2024-05-17,delete-leaves-with-a-given-value,1325,Delete Leaves With a Given Value,Medium,77.5
2024-05-18,distribute-coins-in-binary-tree,979,Distribute Coins in Binary Tree,Medium,77.1
2024-05-19,find-the-maximum-sum-of-node-values,3068,Find the Maximum Sum of Node Values,Hard,67.2
2024-05-20,sum-of-all-subset-xor-totals,1863,Sum of All Subset XOR Totals,Easy,87.9
2024-05-21,subsets,78,Subsets,Medium,78.7
2024-05-22,palindrome-partitioning,131,Palindrome Partitioning,Medium,69.7
2024-05-23,the-number-of-beautiful-subsets,2597,The Number of Beautiful Subsets,Medium,51.2
2024-05-24,maximum-score-words-formed-by-letters,1255,Maximum Score Words Formed by Letters,Hard,82.1
2024-05-25,word-break-ii,140,Word Break II,Hard,51.2
2024-05-26,student-attendance-record-ii,552,Student Attendance Record II,Hard,55.1
2024-05-27,special-array-with-x-elements-greater-than-or-equal-x,1608,Special Array With X Elements Greater Than or Equal X,Easy,66.9
2024-05-28,get-equal-substrings-within-budget,1208,Get Equal Substrings Within Budget,Medium,58.3
2024-05-29,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium,61.5
2024-05-30,count-triplets-that-can-form-two-arrays-of-equal-xor,1442,Count Triplets That Can Form Two Arrays of Equal XOR,Medium,85.0
2024-05-31,single-number-iii,260,Single Number III,Medium,70.8
2024-06-01,score-of-a-string,3110,Score of a String,Easy,93.6
2024-06-02,reverse-string,344,Reverse String,Easy,78.8
2024-06-03,append-characters-to-string-to-make-subsequence,2486,Append Characters to String to Make Subsequence,Medium,73.1
2024-06-04,longest-palindrome,409,Longest Palindrome,Easy,55.3
2024-06-05,find-common-characters,1002,Find Common Characters,Easy,74.5
2024-06-06,hand-of-straights,846,Hand of Straights,Medium,56.7
2024-06-07,replace-words,648,Replace Words,Medium,68.0
2024-06-08,continuous-subarray-sum,523,Continuous Subarray Sum,Medium,30.3
2024-06-09,subarray-sums-divisible-by-k,974,Subarray Sums Divisible by K,Medium,55.5
2024-06-10,height-checker,1051,Height Checker,Easy,80.7
2024-06-11,relative-sort-array,1122,Relative Sort Array,Easy,74.8
2024-06-12,sort-colors,75,Sort Colors,Medium,64.1
2024-06-13,minimum-number-of-moves-to-seat-everyone,2037,Minimum Number of Moves to Seat Everyone,Easy,87.8
2024-06-14,minimum-increment-to-make-array-unique,945,Minimum Increment to Make Array Unique,Medium,60.0
2024-06-15,ipo,502,IPO,Hard,53.2
2024-06-16,patching-array,330,Patching Array,Hard,53.1
2024-06-17,sum-of-square-numbers,633,Sum of Square Numbers,Medium,36.6
2024-06-18,most-profit-assigning-work,826,Most Profit Assigning Work,Medium,55.9
2024-06-19,minimum-number-of-days-to-make-m-bouquets,1482,Minimum Number of Days to Make m Bouquets,Medium,56.2
2024-06-20,magnetic-force-between-two-balls,1552,Magnetic Force Between Two Balls,Medium,71.1
2024-06-21,grumpy-bookstore-owner,1052,Grumpy Bookstore Owner,Medium,64.4
2024-06-22,count-number-of-nice-subarrays,1248,Count Number of Nice Subarrays,Medium,71.0
2024-06-23,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium,56.6
2024-06-24,minimum-number-of-k-consecutive-bit-flips,995,Minimum Number of K Consecutive Bit Flips,Hard,62.8
2024-06-25,binary-search-tree-to-greater-sum-tree,1038,Binary Search Tree to Greater Sum Tree,Medium,88.2
2024-06-26,balance-a-binary-search-tree,1382,Balance a Binary Search Tree,Medium,84.6
2024-06-27,find-center-of-star-graph,1791,Find Center of Star Graph,Easy,86.7
2024-06-28,maximum-total-importance-of-roads,2285,Maximum Total Importance of Roads,Medium,69.4
2024-06-29,all-ancestors-of-a-node-in-a-directed-acyclic-graph,2192,All Ancestors of a Node in a Directed Acyclic Graph,Medium,62.3
2024-06-30,remove-max-number-of-edges-to-keep-graph-fully-traversable,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,Hard,71.2
2024-07-01,three-consecutive-odds,1550,Three Consecutive Odds,Easy,68.6
2024-07-02,intersection-of-two-arrays-ii,350,Intersection of Two Arrays II,Easy,58.5
2024-07-03,minimum-difference-between-largest-and-smallest-value-in-three-moves,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,Medium,59.2
2024-07-04,merge-nodes-in-between-zeros,2181,Merge Nodes in Between Zeros,Medium,89.9
2024-07-05,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,Medium,69.8
2024-07-06,pass-the-pillow,2582,Pass the Pillow,Easy,57.1
2024-07-07,water-bottles,1518,Water Bottles,Easy,71.0
2024-07-08,find-the-winner-of-the-circular-game,1823,Find the Winner of the Circular Game,Medium,81.8
2024-07-09,average-waiting-time,1701,Average Waiting Time,Medium,73.2
2024-07-10,crawler-log-folder,1598,Crawler Log Folder,Easy,66.72024-07-11,reverse-substrings-between-each-pair-of-parentheses,1190,Reverse Substrings Between Each Pair of Parentheses,Medium,71.9
2024-07-11,reverse-substrings-between-each-pair-of-parentheses,1190,Reverse Substrings Between Each Pair of Parentheses,Medium,71.9
2024-07-12,maximum-score-from-removing-substrings,1717,Maximum Score From Removing Substrings,Medium,66.6
2024-07-13,robot-collisions,2751,Robot Collisions,Hard,56.0
2024-07-14,number-of-atoms,726,Number of Atoms,Hard,65.0
2024-07-15,create-binary-tree-from-descriptions,2196,Create Binary Tree From Descriptions,Medium,81.7
2024-07-16,step-by-step-directions-from-a-binary-tree-node-to-another,2096,Step-By-Step Directions From a Binary Tree Node to Another,Medium,56.4
2024-07-17,delete-nodes-and-return-forest,1110,Delete Nodes And Return Forest,Medium,72.5
2024-07-18,number-of-good-leaf-nodes-pairs,1530,Number of Good Leaf Nodes Pairs,Medium,71.8
2024-07-19,lucky-numbers-in-a-matrix,1380,Lucky Numbers in a Matrix,Easy,80.0
2024-07-20,find-valid-matrix-given-row-and-column-sums,1605,Find Valid Matrix Given Row and Column Sums,Medium,82.7
2024-07-21,build-a-matrix-with-conditions,2392,Build a Matrix With Conditions,Hard,79.3
2024-07-22,sort-the-people,2418,Sort the People,Easy,84.8
2024-07-23,sort-array-by-increasing-frequency,1636,Sort Array by Increasing Frequency,Easy,80.7
2024-07-24,sort-the-jumbled-numbers,2191,Sort the Jumbled Numbers,Medium,60.0
2024-07-25,sort-an-array,912,Sort an Array,Medium,55.9
2024-07-26,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,72.1
2024-07-27,minimum-cost-to-convert-string-i,2976,Minimum Cost to Convert String I,Medium,63.3
2024-07-28,second-minimum-time-to-reach-destination,2045,Second Minimum Time to Reach Destination,Hard,62.4
2024-07-29,count-number-of-teams,1395,Count Number of Teams,Medium,70.1
2024-07-30,minimum-deletions-to-make-string-balanced,1653,Minimum Deletions to Make String Balanced,Medium,68.2
2024-07-31,filling-bookcase-shelves,1105,Filling Bookcase Shelves,Medium,68.6
2024-08-01,number-of-senior-citizens,2678,Number of Senior Citizens,Easy,81.3
2024-08-02,minimum-swaps-to-group-all-1s-together-ii,2134,Minimum Swaps to Group All 1's Together II,Medium,65.6
2024-08-03,make-two-arrays-equal-by-reversing-subarrays,1460,Make Two Arrays Equal by Reversing Subarrays,Easy,75.8
2024-08-04,range-sum-of-sorted-subarray-sums,1508,Range Sum of Sorted Subarray Sums,Medium,63.1
2024-08-05,kth-distinct-string-in-an-array,2053,Kth Distinct String in an Array,Easy,82.1
2024-08-06,minimum-number-of-pushes-to-type-word-ii,3016,Minimum Number of Pushes to Type Word II,Medium,80.0
2024-08-07,integer-to-english-words,273,Integer to English Words,Hard,34.8
2024-08-08,spiral-matrix-iii,885,Spiral Matrix III,Medium,84.5
2024-08-09,magic-squares-in-grid,840,Magic Squares In Grid,Medium,55.1
2024-08-10,regions-cut-by-slashes,959,Regions Cut By Slashes,Medium,77.5
2024-08-11,minimum-number-of-days-to-disconnect-island,1568,Minimum Number of Days to Disconnect Island,Hard,58.8
2024-08-12,kth-largest-element-in-a-stream,703,Kth Largest Element in a Stream,Easy,60.7
2024-08-13,combination-sum-ii,40,Combination Sum II,Medium,58.9
2024-08-14,find-k-th-smallest-pair-distance,719,Find K-th Smallest Pair Distance,Hard,46.3
2024-08-15,lemonade-change,860,Lemonade Change,Easy,58.9
2024-08-16,maximum-distance-in-arrays,624,Maximum Distance in Arrays,Medium,45.6
2024-08-17,maximum-number-of-points-with-cost,1937,Maximum Number of Points with Cost,Medium,41.8
2024-08-18,ugly-number-ii,264,Ugly Number II,Medium,49.5
2024-08-19,2-keys-keyboard,650,2 Keys Keyboard,Medium,59.3
2024-08-20,stone-game-ii,1140,Stone Game II,Medium,72.9
2024-08-21,strange-printer,664,Strange Printer,Hard,60.9
2024-08-22,number-complement,476,Number Complement,Easy,70.5
2024-08-23,fraction-addition-and-subtraction,592,Fraction Addition and Subtraction,Medium,66.4
2024-08-24,find-the-closest-palindrome,564,Find the Closest Palindrome,Hard,31.8
2024-08-25,binary-tree-postorder-traversal,145,Binary Tree Postorder Traversal,Easy,77.5
2024-08-26,n-ary-tree-postorder-traversal,590,N-ary Tree Postorder Traversal,Easy,81.0
2024-08-27,two-sum,1,Two Sum,Easy,57.0
2024-08-28,count-sub-islands,1905,Count Sub Islands,Medium,73.0
2024-08-29,most-stones-removed-with-same-row-or-column,947,Most Stones Removed with Same Row or Column,Medium,62.7
2024-08-30,modify-graph-edge-weights,2699,Modify Graph Edge Weights,Hard,55.7
2024-08-31,path-with-maximum-probability,1514,Path with Maximum Probability,Medium,65.4
2024-09-01,convert-1d-array-into-2d-array,2022,Convert 1D Array Into 2D Array,Easy,72.1
2024-09-02,find-the-student-that-will-replace-the-chalk,1894,Find the Student that Will Replace the Chalk,Medium,53.2
2024-09-03,sum-of-digits-of-string-after-convert,1945,Sum of Digits of String After Convert,Easy,74.8
2024-09-04,walking-robot-simulation,874,Walking Robot Simulation,Medium,58.4
2024-09-05,find-missing-observations,2028,Find Missing Observations,Medium,57.4
2024-09-06,delete-nodes-from-linked-list-present-in-array,3217,Delete Nodes From Linked List Present in Array,Medium,69.5
2024-09-07,linked-list-in-binary-tree,1367,Linked List in Binary Tree,Medium,51.9
2024-09-08,split-linked-list-in-parts,725,Split Linked List in Parts,Medium,70.5
2024-09-09,spiral-matrix-iv,2326,Spiral Matrix IV,Medium,82.3
2024-09-10,insert-greatest-common-divisors-in-linked-list,2807,Insert Greatest Common Divisors in Linked List,Medium,91.5
2024-09-11,minimum-bit-flips-to-convert-number,2220,Minimum Bit Flips to Convert Number,Easy,87.8
2024-09-12,count-the-number-of-consistent-strings,1684,Count the Number of Consistent Strings,Easy,88.5
2024-09-13,xor-queries-of-a-subarray,1310,XOR Queries of a Subarray,Medium,78.2
2024-09-14,longest-subarray-with-maximum-bitwise-and,2419,Longest Subarray With Maximum Bitwise AND,Medium,65.4
2024-09-15,find-the-longest-substring-containing-vowels-in-even-counts,1371,Find the Longest Substring Containing Vowels in Even Counts,Medium,75.7
2024-09-16,minimum-time-difference,539,Minimum Time Difference,Medium,62.5
2024-09-17,uncommon-words-from-two-sentences,884,Uncommon Words from Two Sentences,Easy,75.6
2024-09-18,largest-number,179,Largest Number,Medium,42.5
2024-09-19,different-ways-to-add-parentheses,241,Different Ways to Add Parentheses,Medium,73.0
2024-09-20,shortest-palindrome,214,Shortest Palindrome,Hard,41.8
2024-09-21,lexicographical-numbers,386,Lexicographical Numbers,Medium,76.2
2024-09-22,k-th-smallest-in-lexicographical-order,440,K-th Smallest in Lexicographical Order,Hard,46.2
2024-09-23,extra-characters-in-a-string,2707,Extra Characters in a String,Medium,57.3
2024-09-24,find-the-length-of-the-longest-common-prefix,3043,Find the Length of the Longest Common Prefix,Medium,57.0
2024-09-25,sum-of-prefix-scores-of-strings,2416,Sum of Prefix Scores of Strings,Hard,60.8
2024-09-26,my-calendar-i,729,My Calendar I,Medium,58.2
2024-09-27,my-calendar-ii,731,My Calendar II,Medium,62.9
2024-09-28,design-circular-deque,641,Design Circular Deque,Medium,64.4
2024-09-29,all-oone-data-structure,432,All O`one Data Structure,Hard,44.1
2024-09-30,design-a-stack-with-increment-operation,1381,Design a Stack With Increment Operation,Medium,80.0
2024-10-01,check-if-array-pairs-are-divisible-by-k,1497,Check If Array Pairs Are Divisible by k,Medium,46.2
2024-10-02,rank-transform-of-an-array,1331,Rank Transform of an Array,Easy,70.8
2024-10-03,make-sum-divisible-by-p,1590,Make Sum Divisible by P,Medium,42.6
2024-10-04,divide-players-into-teams-of-equal-skill,2491,Divide Players Into Teams of Equal Skill,Medium,68.9
2024-10-05,permutation-in-string,567,Permutation in String,Medium,48.4
2024-10-06,sentence-similarity-iii,1813,Sentence Similarity III,Medium,48.5
2024-10-07,minimum-string-length-after-removing-substrings,2696,Minimum String Length After Removing Substrings,Easy,77.1
2024-10-08,minimum-number-of-swaps-to-make-the-string-balanced,1963,Minimum Number of Swaps to Make the String Balanced,Medium,78.1
2024-10-09,minimum-add-to-make-parentheses-valid,921,Minimum Add to Make Parentheses Valid,Medium,74.5
2024-10-10,maximum-width-ramp,962,Maximum Width Ramp,Medium,55.8
2024-10-11,the-number-of-the-smallest-unoccupied-chair,1942,The Number of the Smallest Unoccupied Chair,Medium,60.4
2024-10-12,divide-intervals-into-minimum-number-of-groups,2406,Divide Intervals Into Minimum Number of Groups,Medium,63.6
2024-10-13,smallest-range-covering-elements-from-k-lists,632,Smallest Range Covering Elements from K Lists,Hard,70.0
2024-10-14,maximal-score-after-applying-k-operations,2530,Maximal Score After Applying K Operations,Medium,64.0
2024-10-15,separate-black-and-white-balls,2938,Separate Black and White Balls,Medium,64.0
2024-10-16,longest-happy-string,1405,Longest Happy String,Medium,65.5
2024-10-17,maximum-swap,670,Maximum Swap,Medium,51.9
2024-10-18,count-number-of-maximum-bitwise-or-subsets,2044,Count Number of Maximum Bitwise-OR Subsets,Medium,89.6
2024-10-19,find-kth-bit-in-nth-binary-string,1545,Find Kth Bit in Nth Binary String,Medium,70.2
2024-10-20,parsing-a-boolean-expression,1106,Parsing A Boolean Expression,Hard,69.8
2024-10-21,split-a-string-into-the-max-number-of-unique-substrings,1593,Split a String Into the Max Number of Unique Substrings,Medium,68.6
2024-10-22,kth-largest-sum-in-a-binary-tree,2583,Kth Largest Sum in a Binary Tree,Medium,59.0
2024-10-23,cousins-in-binary-tree-ii,2641,Cousins in Binary Tree II,Medium,75.8
2024-10-24,flip-equivalent-binary-trees,951,Flip Equivalent Binary Trees,Medium,69.6
2024-10-25,remove-sub-folders-from-the-filesystem,1233,Remove Sub-Folders from the Filesystem,Medium,78.6
2024-10-26,height-of-binary-tree-after-subtree-removal-queries,2458,Height of Binary Tree After Subtree Removal Queries,Hard,54.9
2024-10-27,count-square-submatrices-with-all-ones,1277,Count Square Submatrices with All Ones,Medium,80.7
2024-10-28,longest-square-streak-in-an-array,2501,Longest Square Streak in an Array,Medium,53.1
2024-10-29,maximum-number-of-moves-in-a-grid,2684,Maximum Number of Moves in a Grid,Medium,58.8
2024-10-30,minimum-number-of-removals-to-make-mountain-array,1671,Minimum Number of Removals to Make Mountain Array,Hard,54.8
2024-10-31,minimum-total-distance-traveled,2463,Minimum Total Distance Traveled,Hard,58.8
2024-11-01,delete-characters-to-make-fancy-string,1957,Delete Characters to Make Fancy String,Easy,74.1
2024-11-02,circular-sentence,2490,Circular Sentence,Easy,70.2
2024-11-03,rotate-string,796,Rotate String,Easy,65.0
2024-11-04,string-compression-iii,3163,String Compression III,Medium,67.0
2024-11-05,minimum-number-of-changes-to-make-binary-string-beautiful,2914,Minimum Number of Changes to Make Binary String Beautiful,Medium,76.4
2024-11-06,find-if-array-can-be-sorted,3011,Find if Array Can Be Sorted,Medium,66.5
2024-11-07,largest-combination-with-bitwise-and-greater-than-zero,2275,Largest Combination With Bitwise AND Greater Than Zero,Medium,80.8
2024-11-08,maximum-xor-for-each-query,1829,Maximum XOR for Each Query,Medium,84.8
2024-11-09,minimum-array-end,3133,Minimum Array End,Medium,55.4
2024-11-10,shortest-subarray-with-or-at-least-k-ii,3097,Shortest Subarray With OR at Least K II,Medium,50.2
